"id","ts","dur","surface_frame_token","display_frame_token","layer_name","present_type","jank_type","on_time_finish","display_start_ns","display_duration_ns","display_end_ns","display_present_type"
68311,53026008363822,109807125,12173691,12173713,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53026127036822,52005167,53026179041989,"Late Present"
68479,53026052988614,139811917,12173698,12173721,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53026208255323,41594583,53026249849906,"Late Present"
68793,53026118396614,132563000,12173706,12173729,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53026259691280,42664750,53026302356030,"Late Present"
69131,53026195577364,107726166,12173714,12173737,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53026316579905,43644917,53026360224822,"Late Present"
69372,53026251805697,115494209,12173722,12173745,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing",0,53026374805489,13117875,53026387923364,"On-time Present"
69641,53026312550448,61153083,12173730,12173753,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, Buffer Stuffing",1,53026391385990,27635000,53026419020990,"Late Present"
69871,53026362723406,33621708,12173738,12173769,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, Buffer Stuffing",1,53026425293281,19042458,53026444335739,"Late Present"
70121,53026384540698,45308333,12173746,12173785,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, Buffer Stuffing",1,53026457805990,19519708,53026477325698,"Late Present"
70927,53026541719863,128321000,12173821,12173851,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed",0,53026676552738,53343750,53026729896488,"Late Present"
71404,53026705125073,50983667,12173828,12173880,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53026758082031,34346792,53026792428823,"Late Present"
73429,53027096201739,21005583,12174027,12174041,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed",0,53027124863614,16462750,53027141326364,"On-time Present"
75105,53027662597073,7535292,12174268,12174275,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Early Present","Prediction Error",1,53027674701031,12006000,53027686707031,"Early Present"
75916,53027828331531,41217167,12174340,12174362,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed",0,53027874421989,13359042,53027887781031,"Early Present"
76421,53027865059573,36311125,12174347,12174399,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing",0,53027909434989,12825917,53027922260906,"On-time Present"
76724,53027877428698,33593917,12174370,12174414,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, Buffer Stuffing",1,53027924466740,17801708,53027942268448,"Late Present"
77048,53027901840114,28534209,12174392,12174437,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Buffer Stuffing",1,53027957802073,13624958,53027971427031,"On-time Present"
77929,53027957970324,21135250,12174445,12174467,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed",0,53027991113324,20828041,53028011941365,"Late Present"
78238,53027974472781,38030000,12174460,12174505,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing, SurfaceFlinger Stuffing",0,53028062534073,12713083,53028075247156,"Late Present"
78554,53027991253573,159022416,12174475,12174516,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53028159176698,4730458,53028163907156,"Early Present"
78883,53028013092698,151778208,12174483,12174517,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, Buffer Stuffing",1,53028174876906,55824459,53028230701365,"Late Present"
79517,53028100166531,200063167,12174498,12174542,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53028309240406,2876167,53028312116573,"Early Present"
80133,53028176359948,136141958,12174508,12174543,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, Buffer Stuffing",1,53028324421948,74180625,53028398602573,"Late Present"
80497,53028236241907,166876125,12174525,12174551,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53028419312615,58310625,53028477623240,"Late Present"
81127,53028313647532,166640416,12174533,12174559,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53028498286407,62302500,53028560588907,"Late Present"
81479,53028403701823,160839625,12174544,12174567,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53028580611115,80237041,53028660848156,"Late Present"
81835,53028486388281,176061167,12174552,12174596,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53028678018781,62431459,53028740450240,"Late Present"
82963,53028829256865,51155583,12174653,12174674,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed",0,53028895879615,48863583,53028944743198,"Late Present"
83321,53028876546782,80886833,12174667,12174703,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing",0,53028957846615,13775750,53028971622365,"On-time Present"
85176,53029475150824,14289167,12174921,12174928,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error",1,53029491358199,17260375,53029508618574,"Late Present"
85389,53029491518198,26908959,12174929,12174943,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed",0,53029524763698,11863209,53029536626907,"Early Present"
85783,53029541362907,10514292,12174951,12174958,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","On-time Present","None",1,53029557985865,14091751,53029572077616,"On-time Present"
85998,53029558302365,14466251,12174959,12174966,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed",1,53029574741532,54475834,53029629217366,"Late Present"
86309,53029575970741,55151459,12174967,12174988,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed",0,53029642441866,42069500,53029684511366,"Late Present"
86405,53029596255657,89931000,12174974,12174996,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53029694573282,49099959,53029743673241,"Late Present"
86582,53029631384615,114237584,12174981,12175004,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53029758237324,79589625,53029837826949,"Late Present"
86946,53029691684574,95959375,12174989,12175012,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53029794238032,71507833,53029865745865,"Late Present"
87218,53029745847032,92935667,12174997,12175020,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53029847634615,54046417,53029901681032,"Late Present"
87544,53029795540616,111981167,12175005,12175028,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53029908160575,12793750,53029920954325,"Early Present"
87696,53029840204158,81394083,12175013,12175036,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Buffer Stuffing",1,53029925791408,13158125,53029938949533,"On-time Present"
87953,53029903342533,36583583,12175021,12175044,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, Buffer Stuffing",1,53029941093283,19102417,53029960195700,"Late Present"
88184,53029922208408,44810250,12175029,12175052,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing",0,53029974653950,15692541,53029990346491,"On-time Present"
88414,53029940760824,33532916,12175037,12175060,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, Buffer Stuffing",1,53029991153365,19984375,53030011137740,"Late Present"
88659,53029963815450,47346916,12175045,12175076,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53030024506491,23881959,53030048388450,"Late Present"
89404,53030076222449,36208750,12175098,12175127,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed",0,53030124502532,15706917,53030140209449,"On-time Present"
89684,53030117426948,46925584,12175105,12175178,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53030176574990,18098417,53030194673407,"Late Present"
91496,53030270411616,17214791,12175240,12175247,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed",0,53030291462491,18300583,53030309763074,"Late Present"
93614,53030965425241,22467417,12175532,12175547,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed",0,53030991492324,23938667,53031015430991,"Late Present"
94875,53031343580741,115209667,12175689,12175726,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed",0,53031458368158,43880166,53031502248324,"Late Present"
95713,53031454171366,31803958,12175696,12175756,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53031498560033,3694041,53031502254074,"Early Present"
96368,53031510807950,18599959,12175734,12175787,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing",0,53031557789117,14864000,53031572653117,"On-time Present"
96739,53031530554825,49944834,12175765,12175818,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing",0,53031607808825,14666000,53031622474825,"On-time Present"
100734,53033041557033,176473834,12176256,12176284,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed",0,53033224544075,29215042,53033253759117,"Late Present"
100803,53033077442160,177641250,12176263,12176292,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53033258785285,88095291,53033346880576,"Late Present"
100982,53033219909325,130638459,12176270,12176300,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53033365647825,52258750,53033417906575,"Late Present"
101286,53033256734701,162489291,12176285,12176308,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53033427750951,92792583,53033520543534,"Late Present"
101615,53033351306867,172350584,12176293,12176316,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53033541467326,78209458,53033619676784,"Late Present"
101922,53033419455201,200512708,12176301,12176331,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53033626895034,79352083,53033706247117,"Late Present"
102461,53033571415909,139019958,12176309,12176367,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53033725684575,19754334,53033745438909,"Late Present"
108808,53036341303536,49488625,12177478,12177500,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed",0,53036409672536,19254917,53036428927453,"Late Present"
109450,53036458156410,11269708,12177522,12177529,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error",1,53036474754493,26110209,53036500864702,"Late Present"
111134,53037042153077,25080042,12177768,12177782,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed",0,53037074575369,20233708,53037094809077,"Late Present"
111508,53037075407452,33991500,12177783,12177804,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed",0,53037125481327,18621208,53037144102535,"Late Present"
111667,53037103331327,115479709,12177790,12177812,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53037229220452,25671167,53037254891619,"Late Present"
112164,53037165176202,96098584,12177797,12177820,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53037274568036,21906500,53037296474536,"Late Present"
112434,53037222004911,76322125,12177805,12177828,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53037308900703,26094125,53037334994828,"Late Present"
112924,53037261597036,74188417,12177813,12177836,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53037345317870,22029583,53037367347453,"Late Present"
113294,53037301130036,67676500,12177821,12177844,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53037380128911,21498667,53037401627578,"Late Present"
113751,53037340289203,62059667,12177829,12177852,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing",0,53037407763370,16168125,53037423931495,"On-time Present"
114119,53037371671244,59867083,12177837,12177860,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53037444225911,15018958,53037459244869,"Late Present"
114484,53037404307744,66190334,12177845,12177868,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing",0,53037474776828,15012250,53037489789078,"On-time Present"
114848,53037439666453,37861708,12177853,12177890,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, Buffer Stuffing",1,53037491110203,12985250,53037504095453,"Early Present"
128349,53042997280580,26865375,12180268,12180283,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed",0,53043024452705,24656750,53043049109455,"Late Present"
129400,53043264324830,54112500,12180368,12180382,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed",0,53043326320747,17022958,53043343343705,"Late Present"
130047,53043344310414,26352750,12180375,12180391,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53043374727539,22910958,53043397638497,"Late Present"
130424,53043395470330,17034875,12180399,12180428,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed",0,53043427216747,14574791,53043441791538,"On-time Present"
133323,53043675898664,44921541,12180588,12180609,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed",0,53043724758039,16657125,53043741415164,"On-time Present"
133379,53043702206956,39860416,12180595,12180617,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, Buffer Stuffing",1,53043768778789,39751125,53043808529914,"Late Present"
133552,53043723957997,85415875,12180602,12180625,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53043832092289,30284041,53043862376330,"Late Present"
133792,53043744433080,118323250,12180610,12180633,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53043875039372,41163792,53043916203164,"Late Present"
134035,53043812747039,135185542,12180618,12180641,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53043959380456,41755541,53044001135997,"Late Present"
134289,53043864968747,137017208,12180626,12180649,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53044011540247,47569375,53044059109622,"Late Present"
134650,53043948695622,111670167,12180634,12180657,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53044077233414,42524833,53044119758247,"Late Present"
135087,53044013773039,108255291,12180642,12180665,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53044125211330,59377292,53044184588622,"Late Present"
135276,53044060584705,125206167,12180650,12180673,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53044199087955,56767126,53044255855081,"Late Present"
135578,53044122268330,134938709,12180658,12180681,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53044260390664,61725458,53044322116122,"Late Present"
135883,53044186987955,134881959,12180666,12180703,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53044331911122,45693625,53044377604747,"Late Present"
136706,53044344975540,39234333,12180711,12180733,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed",0,53044399811707,42564833,53044442376540,"Late Present"
136928,53044364330748,88037250,12180719,12180762,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing",0,53044457865081,13994500,53044471859581,"On-time Present"
138996,53044992332831,9766417,12180987,12180994,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","On-time Present","None",1,53045008655248,13456458,53045022111706,"On-time Present"
139232,53045009110748,14170583,12180995,12181002,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error",1,53045025205123,20100417,53045045305540,"Late Present"
139568,53045041407623,13289958,12181010,12181017,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","On-time Present","None",1,53045058058248,13197958,53045071256206,"On-time Present"
139755,53045058259207,17050833,12181018,12181032,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed",0,53045091469415,54632167,53045146101582,"Late Present"
139992,53045074836790,73462291,12181025,12181047,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53045161182581,54021917,53045215204498,"Late Present"
140189,53045092259124,124471208,12181033,12181055,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53045230263457,51051917,53045281315374,"Late Present"
140369,53045149574414,133146834,12181040,12181063,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53045295755206,49752000,53045345507206,"Late Present"
140702,53045218967915,110967833,12181048,12181071,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","SurfaceFlinger CPU Deadline Missed, App Deadline Missed, Buffer Stuffing",0,53045344142790,81870458,53045426013248,"Late Present"
140993,53045295518456,118480292,12181056,12181079,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","App Deadline Missed, Buffer Stuffing, SurfaceFlinger Stuffing",0,53045414624456,25804208,53045440428664,"Late Present"
141246,53045336514039,110918292,12181064,12181087,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53045457862123,12992958,53045470855081,"Early Present"
141618,53045427583039,26232834,12181072,12181095,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, Buffer Stuffing",1,53045475009373,11903583,53045486912956,"Early Present"
141745,53045442994873,33821875,12181080,12181103,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Buffer Stuffing",1,53045491396081,13432458,53045504828539,"On-time Present"
142393,53045544870999,28993375,12181125,12181139,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed",0,53045574773665,18197750,53045592971415,"Late Present"
142463,53045567798123,49812875,12181132,12181169,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","Late Present","Prediction Error, App Deadline Missed, Buffer Stuffing",0,53045625005164,19449292,53045644454456,"Late Present"
144129,53045732580249,7931875,12181245,12181252,"TX - com.whoelseisfree.app/com.whoelseisfree.app.MainActivity#2694","On-time Present","None",1,53045741354457,13293042,53045754647499,"On-time Present"
